row,column,X,Y,Z,TotalSub,TotalResist,SoilThrust,TrafFlag,TractionForce,maxAcc,Horizontal_Distance,Elevation_Difference,Slope,StepElevationDifference,Roughness
1348,48,48,26,2995.112335266079,0,0,0,1,0,0.9,0,0,0,0,0
1349,49,49,26,2995.1226703089587,0,0,0,1,0,0.9,0,0,0,0,0
1350,0,0,27,2995.197733982634,0,0,0,1,0,1.20598,0,0,0,0,0
1351,1,1,27,2995.012607183243,0,0,0,1,0,1.000943,0,0,0,0,0
1352,2,2,27,2994.7613268163213,0,0,0,1,0,1.039265,0,0,0,0,0
1353,3,3,27,2994.8616435472604,0,0,0,1,0,1.977284,0,0,0,0,0
1354,4,4,27,2995.036426042102,0,0,0,1,0,1.242354,0,0,0,0,0
1355,5,5,27,2994.71811864375,0,0,0,1,0,1.2,0,0,0,0,0
1356,6,6,27,2994.6157088783975,0,0,0,1,0,1.2,0,0,0,0,0
1357,7,7,27,2994.6299064528453,0,0,0,1,0,1.2,0,0,0,0,0
1358,8,8,27,2994.5836954401975,0,0,0,1,0,1.2,0,0,0,0,0
1359,9,9,27,2994.639772330468,0,0,0,1,0,1.2,0,0,0,0,0
1360,10,10,27,2994.792331122833,0,0,0,1,0,0.9,0,0,0,0,0
1361,11,11,27,2995.03346325231,0,0,0,1,0,0.9,0,0,0,0,0
1362,12,12,27,2995.3520705086507,0,0,0,1,0,0.9,0,0,0,0,0
1363,13,13,27,2995.3686028514403,0,0,0,1,0,0.9,0,0,0,0,0
1364,14,14,27,2995.1248936516226,0,0,0,1,0,1.2,0,0,0,0,0
1365,15,15,27,2995.2006885945793,0,0,0,0,0,1.2,0,0,0,0,0
1366,16,16,27,2995.0410474281466,0,0,0,1,0,1.2,0,0,0,0,0
1367,17,17,27,2994.922866892914,0,0,0,1,0,1.2,0,0,0,0,0
1368,18,18,27,2994.936249375048,0,0,0,1,0,1.2,0,0,0,0,0
1369,19,19,27,2995.0712414288964,0,0,0,1,0,1.2,0,0,0,0,0
1370,20,20,27,2995.159988968666,0,0,0,1,0,1.2,0,0,0,0,0
1371,21,21,27,2995.0463792285973,0,0,0,1,0,1.2,0,0,0,0,0
1372,22,22,27,2995.0887609582196,0,0,0,1,0,1.2,0,0,0,0,0
1373,23,23,27,2994.8308725493944,0,0,0,1,0,1.2,0,0,0,0,0
1374,24,24,27,2995.0606383458257,0,0,0,0,0,1.2,0,0,0,0,0
1375,25,25,27,2994.7388005970524,0,0,0,0,0,1.2,0,0,0,0,0
1376,26,26,27,2994.7231643424116,0,0,0,0,0,1.2,0,0,0,0,0
1377,27,27,27,2994.5877626727197,0,0,0,0,0,0.0,0,0,0,0,0
1378,28,28,27,2994.735445355153,0,0,0,0,0,0.0,0,0,0,0,0
1379,29,29,27,2994.4513049419197,0,0,0,0,0,0.9,0,0,0,0,0
1380,30,30,27,2994.640351952996,0,0,0,0,0,0.5,0,0,0,0,0
1381,31,31,27,2994.7795639001533,0,0,0,0,0,0.5,0,0,0,0,0
1382,32,32,27,2994.660031082549,0,0,0,0,0,0.5,0,0,0,0,0
1383,33,33,27,2994.6384653930354,0,0,0,0,0,0.5,0,0,0,0,0
1384,34,34,27,2994.876918529536,0,0,0,0,0,0.5,0,0,0,0,0
1385,35,35,27,2994.918750479109,0,0,0,0,0,0.5,0,0,0,0,0
1386,36,36,27,2995.0315331813244,0,0,0,0,0,0.5,0,0,0,0,0
1387,37,37,27,2995.2971097153413,0,0,0,1,0,0.5,0,0,0,0,0
1388,38,38,27,2995.2936380989927,0,0,0,1,0,0.5,0,0,0,0,0
1389,39,39,27,2995.009330502394,0,0,0,1,0,0.5,0,0,0,0,0
1390,40,40,27,2994.8424367620623,0,0,0,0,0,0.5,0,0,0,0,0
1391,41,41,27,2994.8852025407045,0,0,0,0,0,0.9,0,0,0,0,0
1392,42,42,27,2994.9981440901843,0,0,0,1,0,0.9,0,0,0,0,0
1393,43,43,27,2995.071293687528,0,0,0,1,0,0.9,0,0,0,0,0
1394,44,44,27,2995.035308260666,0,0,0,1,0,0.9,0,0,0,0,0
1395,45,45,27,2994.982339311907,0,0,0,1,0,0.9,0,0,0,0,0
1396,46,46,27,2994.7784574219595,0,0,0,0,0,0.9,0,0,0,0,0
1397,47,47,27,2994.6177032422834,0,0,0,1,0,0.9,0,0,0,0,0
1398,48,48,27,2994.4502018947087,0,0,0,1,0,0.9,0,0,0,0,0
1399,49,49,27,2994.823664672223,0,0,0,1,0,0.9,0,0,0,0,0
1400,0,0,28,2994.913680216683,0,0,0,1,0,1.1655,0,0,0,0,0
1401,1,1,28,2995.1498816737267,0,0,0,1,0,1.706604,0,0,0,0,0
1402,2,2,28,2995.230656255392,0,0,0,1,0,1.535348,0,0,0,0,0
1403,3,3,28,2995.502793706077,0,0,0,1,0,1.635323,0,0,0,0,0
1404,4,4,28,2995.368138618506,0,0,0,1,0,1.196487,0,0,0,0,0
1405,5,5,28,2995.4728186760126,0,0,0,1,0,1.2,0,0,0,0,0
1406,6,6,28,2995.362986282929,0,0,0,1,0,1.2,0,0,0,0,0
1407,7,7,28,2995.3022661166365,0,0,0,1,0,1.2,0,0,0,0,0
1408,8,8,28,2995.22158250019,0,0,0,1,0,1.2,0,0,0,0,0
1409,9,9,28,2995.37346027567,0,0,0,1,0,1.2,0,0,0,0,0
1410,10,10,28,2995.4156629758195,0,0,0,1,0,0.9,0,0,0,0,0
1411,11,11,28,2995.47124023709,0,0,0,1,0,0.9,0,0,0,0,0
1412,12,12,28,2995.5687368083136,0,0,0,1,0,0.9,0,0,0,0,0
1413,13,13,28,2995.4335014208446,0,0,0,1,0,1.2,0,0,0,0,0
1414,14,14,28,2995.0724574770893,0,0,0,0,0,1.2,0,0,0,0,0
1415,15,15,28,2994.972699024758,0,0,0,1,0,1.2,0,0,0,0,0
1416,16,16,28,2994.867552747649,0,0,0,1,0,1.2,0,0,0,0,0
1417,17,17,28,2994.8502403335956,0,0,0,1,0,1.2,0,0,0,0,0
1418,18,18,28,2994.941497860218,0,0,0,1,0,1.2,0,0,0,0,0
1419,19,19,28,2995.136317406798,0,0,0,1,0,1.2,0,0,0,0,0
1420,20,20,28,2995.153988007564,0,0,0,1,0,1.2,0,0,0,0,0
1421,21,21,28,2994.963636842819,0,0,0,1,0,1.2,0,0,0,0,0
1422,22,22,28,2994.8780500894777,0,0,0,1,0,1.2,0,0,0,0,0
1423,23,23,28,2995.0317539720745,0,0,0,1,0,1.2,0,0,0,0,0
1424,24,24,28,2994.8664129810873,0,0,0,0,0,1.2,0,0,0,0,0
1425,25,25,28,2994.8933172992524,0,0,0,0,0,1.2,0,0,0,0,0
1426,26,26,28,2995.1154804035277,0,0,0,0,0,1.2,0,0,0,0,0
1427,27,27,28,2994.935068430512,0,0,0,0,0,1.2,0,0,0,0,0
1428,28,28,28,2994.653236545694,0,0,0,0,0,0.0,0,0,0,0,0
1429,29,29,28,2994.982257103655,0,0,0,0,0,0.9,0,0,0,0,0
1430,30,30,28,2994.902012077945,0,0,0,0,0,0.5,0,0,0,0,0
1431,31,31,28,2994.755536551656,0,0,0,0,0,0.5,0,0,0,0,0
1432,32,32,28,2994.758392383815,0,0,0,0,0,0.5,0,0,0,0,0
1433,33,33,28,2994.976047639756,0,0,0,0,0,0.5,0,0,0,0,0
1434,34,34,28,2994.8278049814967,0,0,0,0,0,0.5,0,0,0,0,0
1435,35,35,28,2994.92773816283,0,0,0,0,0,0.5,0,0,0,0,0
1436,36,36,28,2994.871971882346,0,0,0,0,0,0.5,0,0,0,0,0
1437,37,37,28,2995.1608558979633,0,0,0,1,0,0.5,0,0,0,0,0
1438,38,38,28,2995.0495217712532,0,0,0,1,0,0.5,0,0,0,0,0
1439,39,39,28,2994.9310914148946,0,0,0,1,0,0.5,0,0,0,0,0
1440,40,40,28,2994.858615144599,0,0,0,0,0,0.5,0,0,0,0,0
1441,41,41,28,2994.979439159893,0,0,0,0,0,0.9,0,0,0,0,0
1442,42,42,28,2994.9674561277498,0,0,0,1,0,0.9,0,0,0,0,0
1443,43,43,28,2995.183453959105,0,0,0,1,0,0.9,0,0,0,0,0
1444,44,44,28,2995.1794874831126,0,0,0,1,0,0.9,0,0,0,0,0
1445,45,45,28,2995.340117227198,0,0,0,1,0,0.9,0,0,0,0,0
1446,46,46,28,2995.4967000527117,0,0,0,1,0,0.9,0,0,0,0,0
1447,47,47,28,2995.5235923203936,0,0,0,1,0,0.9,0,0,0,0,0
1448,48,48,28,2995.250188055189,0,0,0,1,0,0.9,0,0,0,0,0
1449,49,49,28,2995.359590428658,0,0,0,1,0,0.9,0,0,0,0,0
1450,0,0,29,2995.12383393957,0,0,0,1,0,1.62338,0,0,0,0,0
1451,1,1,29,2995.1408624839505,0,0,0,1,0,1.602469,0,0,0,0,0
1452,2,2,29,2994.770669091241,0,0,0,1,0,1.489786,0,0,0,0,0
1453,3,3,29,2994.898296631521,0,0,0,1,0,1.528657,0,0,0,0,0
1454,4,4,29,2994.803194343982,0,0,0,1,0,1.334443,0,0,0,0,0
1455,5,5,29,2994.822449992917,0,0,0,1,0,1.2,0,0,0,0,0
1456,6,6,29,2994.750774726269,0,0,0,1,0,1.2,0,0,0,0,0
1457,7,7,29,2995.089238829766,0,0,0,1,0,1.2,0,0,0,0,0
1458,8,8,29,2995.106989321169,0,0,0,1,0,1.2,0,0,0,0,0
1459,9,9,29,2995.3125771401187,0,0,0,1,0,1.2,0,0,0,0,0
1460,10,10,29,2995.28934250204,0,0,0,1,0,0.9,0,0,0,0,0
1461,11,11,29,2995.2391807144004,0,0,0,1,0,0.9,0,0,0,0,0
1462,12,12,29,2995.0788015503013,0,0,0,1,0,1.2,0,0,0,0,0
1463,13,13,29,2994.8397813535453,0,0,0,1,0,1.2,0,0,0,0,0
1464,14,14,29,2994.7212370193424,0,0,0,1,0,1.2,0,0,0,0,0
1465,15,15,29,2994.880007904249,0,0,0,1,0,1.2,0,0,0,0,0
1466,16,16,29,2994.9089729241105,0,0,0,1,0,1.2,0,0,0,0,0
1467,17,17,29,2995.023270267997,0,0,0,1,0,1.2,0,0,0,0,0
1468,18,18,29,2995.247148119577,0,0,0,1,0,1.2,0,0,0,0,0
1469,19,19,29,2995.051123364261,0,0,0,1,0,1.2,0,0,0,0,0
1470,20,20,29,2994.833091844236,0,0,0,1,0,1.2,0,0,0,0,0
1471,21,21,29,2994.8349159134864,0,0,0,1,0,1.2,0,0,0,0,0
1472,22,22,29,2994.650395630763,0,0,0,1,0,1.2,0,0,0,0,0
1473,23,23,29,2994.453717870995,0,0,0,1,0,1.2,0,0,0,0,0
1474,24,24,29,2994.598858866434,0,0,0,1,0,1.2,0,0,0,0,0
1475,25,25,29,2994.7740096960338,0,0,0,0,0,1.2,0,0,0,0,0
1476,26,26,29,2994.666918260356,0,0,0,0,0,1.2,0,0,0,0,0
1477,27,27,29,2994.845100064457,0,0,0,0,0,1.2,0,0,0,0,0
1478,28,28,29,2995.0707502560836,0,0,0,0,0,1.2,0,0,0,0,0
1479,29,29,29,2995.032036503141,0,0,0,0,0,0.9,0,0,0,0,0
1480,30,30,29,2995.112256475471,0,0,0,0,0,0.5,0,0,0,0,0
1481,31,31,29,2995.240236097144,0,0,0,0,0,0.5,0,0,0,0,0
1482,32,32,29,2995.207040767741,0,0,0,0,0,0.5,0,0,0,0,0
1483,33,33,29,2995.170903604815,0,0,0,0,0,0.5,0,0,0,0,0
1484,34,34,29,2995.042332127614,0,0,0,0,0,0.5,0,0,0,0,0
1485,35,35,29,2995.018985989441,0,0,0,0,0,0.5,0,0,0,0,0
1486,36,36,29,2994.909924688872,0,0,0,1,0,0.5,0,0,0,0,0
1487,37,37,29,2995.031990421448,0,0,0,0,0,0.5,0,0,0,0,0
1488,38,38,29,2995.137813249564,0,0,0,1,0,0.5,0,0,0,0,0
1489,39,39,29,2995.368335170141,0,0,0,1,0,0.5,0,0,0,0,0
1490,40,40,29,2995.190605089478,0,0,0,0,0,0.5,0,0,0,0,0
1491,41,41,29,2995.1216753303456,0,0,0,0,0,0.9,0,0,0,0,0
1492,42,42,29,2994.8807853813532,0,0,0,1,0,0.9,0,0,0,0,0
1493,43,43,29,2994.744218650354,0,0,0,1,0,0.9,0,0,0,0,0
1494,44,44,29,2994.6275670665573,0,0,0,1,0,0.9,0,0,0,0,0
1495,45,45,29,2994.732666071987,0,0,0,1,0,0.9,0,0,0,0,0
1496,46,46,29,2994.7173272848804,0,0,0,1,0,0.9,0,0,0,0,0
1497,47,47,29,2994.97225847494,0,0,0,1,0,0.9,0,0,0,0,0
1498,48,48,29,2994.824801119494,0,0,0,1,0,0.9,0,0,0,0,0
1499,49,49,29,2995.0791525713403,0,0,0,1,0,0.9,0,0,0,0,0
1500,0,0,30,2995.2386119777448,0,0,0,1,0,1.074896,0,0,0,0,0
1501,1,1,30,2995.382608000267,0,0,0,1,0,1.10616,0,0,0,0,0
1502,2,2,30,2995.2814869838708,0,0,0,1,0,1.837473,0,0,0,0,0
1503,3,3,30,2995.4127364810743,0,0,0,1,0,1.23982,0,0,0,0,0
1504,4,4,30,2995.2919726562295,0,0,0,1,0,1.194958,0,0,0,0,0
1505,5,5,30,2995.0627718266364,0,0,0,1,0,1.2,0,0,0,0,0
1506,6,6,30,2994.973091241823,0,0,0,1,0,1.2,0,0,0,0,0
1507,7,7,30,2994.9144190475563,0,0,0,1,0,1.2,0,0,0,0,0
1508,8,8,30,2994.9392515980408,0,0,0,1,0,1.2,0,0,0,0,0
1509,9,9,30,2994.919052314684,0,0,0,1,0,1.2,0,0,0,0,0
1510,10,10,30,2994.89748617223,0,0,0,1,0,0.9,0,0,0,0,0
1511,11,11,30,2994.923805697043,0,0,0,1,0,0.9,0,0,0,0,0
1512,12,12,30,2994.726072966827,0,0,0,1,0,1.2,0,0,0,0,0
1513,13,13,30,2994.547731646062,0,0,0,1,0,1.2,0,0,0,0,0
1514,14,14,30,2994.417299950271,0,0,0,1,0,1.2,0,0,0,0,0
1515,15,15,30,2994.3323344614887,0,0,0,0,0,1.2,0,0,0,0,0
1516,16,16,30,2994.2270612122156,0,0,0,0,0,1.2,0,0,0,0,0
1517,17,17,30,2994.518673390122,0,0,0,0,0,1.2,0,0,0,0,0
1518,18,18,30,2994.51331232002,0,0,0,0,0,1.2,0,0,0,0,0
1519,19,19,30,2994.675506585724,0,0,0,0,0,1.2,0,0,0,0,0
1520,20,20,30,2994.7548309415183,0,0,0,0,0,1.2,0,0,0,0,0
1521,21,21,30,2995.0619393303477,0,0,0,0,0,1.2,0,0,0,0,0
1522,22,22,30,2994.930764882021,0,0,0,0,0,1.2,0,0,0,0,0
1523,23,23,30,2995.0374459869454,0,0,0,0,0,1.2,0,0,0,0,0
1524,24,24,30,2994.9809244436474,0,0,0,0,0,1.2,0,0,0,0,0
1525,25,25,30,2995.0246845517395,0,0,0,1,0,1.2,0,0,0,0,0
1526,26,26,30,2994.9017867053235,0,0,0,0,0,1.2,0,0,0,0,0
1527,27,27,30,2994.7536029388234,0,0,0,0,0,1.2,0,0,0,0,0
1528,28,28,30,2995.030168556217,0,0,0,0,0,0.9,0,0,0,0,0
1529,29,29,30,2994.9933353330202,0,0,0,0,0,0.9,0,0,0,0,0
1530,30,30,30,2994.9798443812847,0,0,0,0,0,0.5,0,0,0,0,0
1531,31,31,30,2995.0382078947437,0,0,0,0,0,0.5,0,0,0,0,0
1532,32,32,30,2995.1379545100117,0,0,0,0,0,0.5,0,0,0,0,0
1533,33,33,30,2995.072468030898,0,0,0,0,0,0.5,0,0,0,0,0
1534,34,34,30,2995.0839539695635,0,0,0,0,0,0.5,0,0,0,0,0
1535,35,35,30,2995.232485078987,0,0,0,1,0,0.5,0,0,0,0,0
1536,36,36,30,2994.9913824262367,0,0,0,1,0,0.5,0,0,0,0,0
1537,37,37,30,2995.1842703378607,0,0,0,1,0,0.5,0,0,0,0,0
1538,38,38,30,2995.1452478105602,0,0,0,1,0,0.5,0,0,0,0,0
1539,39,39,30,2995.048226232201,0,0,0,1,0,0.5,0,0,0,0,0
1540,40,40,30,2994.818517270793,0,0,0,0,0,0.5,0,0,0,0,0
1541,41,41,30,2994.902052923707,0,0,0,0,0,0.9,0,0,0,0,0
1542,42,42,30,2994.9540334838975,0,0,0,1,0,0.9,0,0,0,0,0
1543,43,43,30,2994.762478919013,0,0,0,1,0,0.9,0,0,0,0,0
1544,44,44,30,2994.860243091207,0,0,0,1,0,0.9,0,0,0,0,0
1545,45,45,30,2994.8141367775956,0,0,0,1,0,0.9,0,0,0,0,0
1546,46,46,30,2994.8465108499317,0,0,0,1,0,0.9,0,0,0,0,0
1547,47,47,30,2994.684610621692,0,0,0,1,0,0.9,0,0,0,0,0
1548,48,48,30,2994.963127836869,0,0,0,1,0,0.9,0,0,0,0,0
1549,49,49,30,2994.987371371266,0,0,0,1,0,0.9,0,0,0,0,0
1550,0,0,31,2995.30300621145,0,0,0,1,0,1.966274,0,0,0,0,0
1551,1,1,31,2995.362966256651,0,0,0,1,0,1.970074,0,0,0,0,0
1552,2,2,31,2995.1507522558522,0,0,0,1,0,1.865071,0,0,0,0,0
1553,3,3,31,2994.895505720925,0,0,0,1,0,1.600792,0,0,0,0,0
1554,4,4,31,2994.919031106081,0,0,0,1,0,1.700866,0,0,0,0,0
1555,5,5,31,2994.9716257619825,0,0,0,1,0,0.7,0,0,0,0,0
1556,6,6,31,2995.0964268488556,0,0,0,1,0,1.2,0,0,0,0,0
1557,7,7,31,2995.171455089153,0,0,0,1,0,1.2,0,0,0,0,0
1558,8,8,31,2995.1334957110844,0,0,0,1,0,1.2,0,0,0,0,0
1559,9,9,31,2994.9837450947975,0,0,0,1,0,1.2,0,0,0,0,0
1560,10,10,31,2994.972507066946,0,0,0,1,0,0.9,0,0,0,0,0
1561,11,11,31,2994.9699213842864,0,0,0,1,0,1.2,0,0,0,0,0
1562,12,12,31,2995.1885325115163,0,0,0,1,0,1.2,0,0,0,0,0
1563,13,13,31,2995.257582625198,0,0,0,1,0,1.2,0,0,0,0,0
1564,14,14,31,2995.378865720072,0,0,0,1,0,1.2,0,0,0,0,0
1565,15,15,31,2995.1955988594686,0,0,0,0,0,1.2,0,0,0,0,0
1566,16,16,31,2994.955891641252,0,0,0,0,0,1.2,0,0,0,0,0
1567,17,17,31,2994.8479494868106,0,0,0,0,0,1.2,0,0,0,0,0
1568,18,18,31,2994.703054060262,0,0,0,0,0,1.2,0,0,0,0,0
1569,19,19,31,2994.5540259279414,0,0,0,0,0,1.2,0,0,0,0,0
1570,20,20,31,2994.722929068491,0,0,0,0,0,1.2,0,0,0,0,0
1571,21,21,31,2994.92224173228,0,0,0,0,0,1.2,0,0,0,0,0
1572,22,22,31,2994.8893778774436,0,0,0,0,0,1.2,0,0,0,0,0
1573,23,23,31,2995.084039403216,0,0,0,0,0,1.2,0,0,0,0,0
1574,24,24,31,2995.179314808201,0,0,0,0,0,1.2,0,0,0,0,0
1575,25,25,31,2995.120990916598,0,0,0,1,0,1.2,0,0,0,0,0
1576,26,26,31,2995.133993881478,0,0,0,1,0,1.2,0,0,0,0,0
1577,27,27,31,2995.2701605939355,0,0,0,0,0,1.2,0,0,0,0,0
1578,28,28,31,2995.3523451389565,0,0,0,0,0,1.2,0,0,0,0,0
1579,29,29,31,2995.286147320049,0,0,0,0,0,0.9,0,0,0,0,0
1580,30,30,31,2995.125023364881,0,0,0,0,0,0.9,0,0,0,0,0
1581,31,31,31,2994.999286667182,0,0,0,0,0,0.9,0,0,0,0,0
1582,32,32,31,2994.8262897876716,0,0,0,0,0,0.9,0,0,0,0,0
1583,33,33,31,2994.839221177801,0,0,0,0,0,0.9,0,0,0,0,0
1584,34,34,31,2994.889160852024,0,0,0,1,0,0.9,0,0,0,0,0
1585,35,35,31,2994.809265695042,0,0,0,1,0,0.9,0,0,0,0,0
1586,36,36,31,2994.7809437018677,0,0,0,1,0,0.9,0,0,0,0,0
1587,37,37,31,2995.04059227841,0,0,0,1,0,0.9,0,0,0,0,0
1588,38,38,31,2994.8289687635197,0,0,0,1,0,0.9,0,0,0,0,0
1589,39,39,31,2994.942090817397,0,0,0,1,0,0.9,0,0,0,0,0
1590,40,40,31,2995.0599872026187,0,0,0,0,0,0.9,0,0,0,0,0
1591,41,41,31,2994.9287808488593,0,0,0,0,0,0.9,0,0,0,0,0
1592,42,42,31,2994.7319657181456,0,0,0,1,0,0.9,0,0,0,0,0
1593,43,43,31,2994.9224788844313,0,0,0,1,0,0.9,0,0,0,0,0
1594,44,44,31,2994.8829034111855,0,0,0,1,0,0.9,0,0,0,0,0
1595,45,45,31,2995.058556616748,0,0,0,1,0,0.9,0,0,0,0,0
1596,46,46,31,2995.1457215963514,0,0,0,1,0,0.9,0,0,0,0,0
1597,47,47,31,2994.985070622474,0,0,0,1,0,0.9,0,0,0,0,0
1598,48,48,31,2995.078831135678,0,0,0,1,0,0.9,0,0,0,0,0
1599,49,49,31,2995.024821685158,0,0,0,1,0,0.9,0,0,0,0,0
1600,0,0,32,2994.9065414802403,0,0,0,1,0,1.575665,0,0,0,0,0
1601,1,1,32,2995.1077679240298,0,0,0,1,0,1.126115,0,0,0,0,0
1602,2,2,32,2995.202993721058,0,0,0,1,0,1.581722,0,0,0,0,0
1603,3,3,32,2995.114833291666,0,0,0,1,0,1.766347,0,0,0,0,0
1604,4,4,32,2995.017722291782,0,0,0,1,0,1.406417,0,0,0,0,0
1605,5,5,32,2994.9036775700824,0,0,0,1,0,0.7,0,0,0,0,0
1606,6,6,32,2994.644760574085,0,0,0,1,0,0.7,0,0,0,0,0
1607,7,7,32,2994.8395273318956,0,0,0,1,0,1.2,0,0,0,0,0
1608,8,8,32,2994.6421212107152,0,0,0,1,0,1.2,0,0,0,0,0
1609,9,9,32,2994.87491509295,0,0,0,1,0,1.2,0,0,0,0,0
1610,10,10,32,2995.1357169529665,0,0,0,1,0,0.9,0,0,0,0,0
1611,11,11,32,2995.288941582139,0,0,0,0,0,1.2,0,0,0,0,0
1612,12,12,32,2995.180461035683,0,0,0,1,0,1.2,0,0,0,0,0
1613,13,13,32,2995.275814768831,0,0,0,1,0,1.2,0,0,0,0,0
1614,14,14,32,2995.1192094040266,0,0,0,1,0,1.2,0,0,0,0,0
1615,15,15,32,2994.932152057498,0,0,0,0,0,1.2,0,0,0,0,0
1616,16,16,32,2994.9621661867773,0,0,0,0,0,1.2,0,0,0,0,0
1617,17,17,32,2995.140551138741,0,0,0,0,0,0.5,0,0,0,0,0
1618,18,18,32,2995.33124353523,0,0,0,1,0,1.2,0,0,0,0,0
1619,19,19,32,2995.5457486611895,0,0,0,1,0,1.2,0,0,0,0,0
1620,20,20,32,2995.7111388631015,0,0,0,1,0,1.2,0,0,0,0,0
1621,21,21,32,2995.6571555235114,0,0,0,1,0,1.2,0,0,0,0,0
1622,22,22,32,2995.5257366255146,0,0,0,0,0,1.2,0,0,0,0,0
1623,23,23,32,2995.508657490961,0,0,0,0,0,1.2,0,0,0,0,0
1624,24,24,32,2995.320976613641,0,0,0,0,0,1.2,0,0,0,0,0
1625,25,25,32,2995.350029390697,0,0,0,1,0,1.2,0,0,0,0,0
1626,26,26,32,2995.329204142208,0,0,0,1,0,1.2,0,0,0,0,0
1627,27,27,32,2995.306659477494,0,0,0,1,0,1.2,0,0,0,0,0
1628,28,28,32,2995.2325546736292,0,0,0,1,0,1.2,0,0,0,0,0
1629,29,29,32,2995.4556111728625,0,0,0,1,0,0.9,0,0,0,0,0
1630,30,30,32,2995.168752691145,0,0,0,0,0,0.9,0,0,0,0,0
1631,31,31,32,2995.300890657613,0,0,0,1,0,0.9,0,0,0,0,0
1632,32,32,32,2995.2687838259135,0,0,0,1,0,0.9,0,0,0,0,0
1633,33,33,32,2995.092284796853,0,0,0,1,0,0.9,0,0,0,0,0
1634,34,34,32,2995.0226907275405,0,0,0,1,0,0.9,0,0,0,0,0
1635,35,35,32,2995.1457331299894,0,0,0,1,0,0.9,0,0,0,0,0
1636,36,36,32,2995.111670266954,0,0,0,1,0,0.9,0,0,0,0,0
1637,37,37,32,2995.0325044599276,0,0,0,1,0,0.9,0,0,0,0,0
1638,38,38,32,2995.1175911844102,0,0,0,1,0,0.9,0,0,0,0,0
1639,39,39,32,2995.0538901488867,0,0,0,1,0,0.9,0,0,0,0,0
1640,40,40,32,2994.994965562525,0,0,0,0,0,0.9,0,0,0,0,0
1641,41,41,32,2994.8099250502046,0,0,0,0,0,0.9,0,0,0,0,0
1642,42,42,32,2995.0654208196993,0,0,0,1,0,0.9,0,0,0,0,0
1643,43,43,32,2995.0774982549856,0,0,0,1,0,0.9,0,0,0,0,0
1644,44,44,32,2995.1241247027056,0,0,0,1,0,0.9,0,0,0,0,0
1645,45,45,32,2995.1265792544195,0,0,0,1,0,0.9,0,0,0,0,0
1646,46,46,32,2995.1892829440912,0,0,0,1,0,0.9,0,0,0,0,0
1647,47,47,32,2994.9674924665514,0,0,0,1,0,0.9,0,0,0,0,0
1648,48,48,32,2994.9265841080487,0,0,0,1,0,0.9,0,0,0,0,0
1649,49,49,32,2994.8506880063105,0,0,0,1,0,0.9,0,0,0,0,0
1650,0,0,33,2994.903657076881,0,0,0,1,0,1.387973,0,0,0,0,0
1651,1,1,33,2994.960465897623,0,0,0,1,0,1.829566,0,0,0,0,0
1652,2,2,33,2994.851514492204,0,0,0,1,0,1.133696,0,0,0,0,0
1653,3,3,33,2994.88626602609,0,0,0,1,0,1.935394,0,0,0,0,0
1654,4,4,33,2994.7362355398814,0,0,0,1,0,1.751423,0,0,0,0,0
1655,5,5,33,2994.569301906407,0,0,0,1,0,1.2,0,0,0,0,0
1656,6,6,33,2994.7434986669905,0,0,0,1,0,1.2,0,0,0,0,0
1657,7,7,33,2994.9315643582822,0,0,0,1,0,1.2,0,0,0,0,0
1658,8,8,33,2994.996930190132,0,0,0,1,0,1.2,0,0,0,0,0
1659,9,9,33,2995.090006098097,0,0,0,1,0,1.2,0,0,0,0,0
1660,10,10,33,2995.4031441403445,0,0,0,1,0,0.9,0,0,0,0,0
1661,11,11,33,2995.28525804924,0,0,0,1,0,1.2,0,0,0,0,0
1662,12,12,33,2995.3509459917905,0,0,0,1,0,1.2,0,0,0,0,0
1663,13,13,33,2995.2345749561514,0,0,0,1,0,1.2,0,0,0,0,0
1664,14,14,33,2995.457862240346,0,0,0,1,0,1.2,0,0,0,0,0
1665,15,15,33,2995.4224543996434,0,0,0,0,0,0.5,0,0,0,0,0
1666,16,16,33,2995.508861589017,0,0,0,0,0,0.5,0,0,0,0,0
1667,17,17,33,2995.270071348178,0,0,0,0,0,0.5,0,0,0,0,0
1668,18,18,33,2995.2310316437156,0,0,0,0,0,0.5,0,0,0,0,0
1669,19,19,33,2994.961277531261,0,0,0,0,0,0.5,0,0,0,0,0
1670,20,20,33,2994.741456704497,0,0,0,0,0,1.2,0,0,0,0,0
1671,21,21,33,2994.7420405841326,0,0,0,0,0,1.2,0,0,0,0,0
1672,22,22,33,2994.6859167952457,0,0,0,0,0,1.2,0,0,0,0,0
1673,23,23,33,2994.6079715076894,0,0,0,0,0,1.2,0,0,0,0,0
1674,24,24,33,2994.6032868160682,0,0,0,0,0,1.2,0,0,0,0,0
1675,25,25,33,2994.5748723166294,0,0,0,1,0,1.2,0,0,0,0,0
1676,26,26,33,2994.3254528973403,0,0,0,1,0,1.2,0,0,0,0,0
1677,27,27,33,2994.6318762549586,0,0,0,1,0,1.2,0,0,0,0,0
1678,28,28,33,2994.826686896923,0,0,0,1,0,1.2,0,0,0,0,0
1679,29,29,33,2994.7194292131885,0,0,0,1,0,0.9,0,0,0,0,0
1680,30,30,33,2994.8112091296102,0,0,0,1,0,0.9,0,0,0,0,0
1681,31,31,33,2994.8816192547974,0,0,0,1,0,0.9,0,0,0,0,0
